,SuperInsulating_01445,SuperInsulating_00795,Simple 1001,DistrictHeating:Facility,DistrictCooling:Facility,Electricity:Facility
0,1.2000000000000002,1.2000000000000002,5.0,34919541961.46741,17851319966.025143,50452844768.26758
1,1.2000000000000002,1.2000000000000002,4.920338983050847,34919541961.46741,17851319966.025143,50452844768.26758
2,1.2000000000000002,1.2000000000000002,4.840677966101695,34919541961.46741,17851319966.025143,50452844768.26758
3,1.2000000000000002,1.2000000000000002,4.761016949152542,34919541961.46741,17851319966.025143,50452844768.26758
4,1.2000000000000002,1.2000000000000002,4.68135593220339,34919541961.46741,17851319966.025143,50452844768.26758
5,1.2000000000000002,1.2000000000000002,4.601694915254237,34919541961.46741,17851319966.025143,50452844768.26758
6,1.2000000000000002,1.2000000000000002,4.522033898305085,34919541961.46741,17851319966.025143,50452844768.26758
7,1.2000000000000002,1.2000000000000002,4.442372881355932,34919541961.46741,17851319966.025143,50452844768.26758
8,1.2000000000000002,1.2000000000000002,4.36271186440678,34919541961.46741,17851319966.025143,50452844768.26758
9,1.2000000000000002,1.2000000000000002,4.283050847457627,34919541961.46741,17851319966.025143,50452844768.26758
10,1.2000000000000002,1.2000000000000002,4.203389830508474,34919541961.46741,17851319966.025143,50452844768.26758
11,1.2000000000000002,1.2000000000000002,4.123728813559322,34919541961.46741,17851319966.025143,50452844768.26758
12,1.2000000000000002,1.2000000000000002,4.04406779661017,34919541961.46741,17851319966.025143,50452844768.26758
13,1.2000000000000002,1.2000000000000002,3.964406779661017,34919541961.46741,17851319966.025143,50452844768.26758
14,1.2000000000000002,1.2000000000000002,3.884745762711864,34919541961.46741,17851319966.025143,50452844768.26758
15,1.2000000000000002,1.2000000000000002,3.805084745762712,34919541961.46741,17851319966.025143,50452844768.26758
16,1.2000000000000002,1.2000000000000002,3.725423728813559,34919541961.46741,17851319966.025143,50452844768.26758
17,1.2000000000000002,1.2000000000000002,3.645762711864407,34919541961.46741,17851319966.025143,50452844768.26758
18,1.2000000000000002,1.2000000000000002,3.566101694915254,34919541961.46741,17851319966.025143,50452844768.26758
19,1.2000000000000002,1.2000000000000002,3.4864406779661015,34919541961.46741,17851319966.025143,50452844768.26758
20,1.2000000000000002,1.2000000000000002,3.406779661016949,34919541961.46741,17851319966.025143,50452844768.26758
