,SuperInsulating_01445,Simple 1001,SuperInsulating_00795,DistrictHeating:Facility,DistrictCooling:Facility,Electricity:Facility
0,0.6000000000000001,4.9,0.01,48574327557.59145,21602806038.333958,50452844768.26758
1,0.6000000000000001,4.9,0.01830508474576271,46010361183.80211,21186071019.55159,50452844768.26758
2,0.6000000000000001,4.9,0.02661016949152542,44307778901.527405,20796264755.232048,50452844768.26758
3,0.6000000000000001,4.9,0.03491525423728813,43094914530.55907,20500006254.483334,50452844768.26758
4,0.6000000000000001,4.9,0.043220338983050846,42181930234.22257,20266616195.412544,50452844768.26758
5,0.6000000000000001,4.9,0.05152542372881356,41473248439.25781,20043965962.66648,50452844768.26758
6,0.6000000000000001,4.9,0.059830508474576265,40903891627.72138,19936118086.951492,50452844768.26758
7,0.6000000000000001,4.9,0.06813559322033898,40437497837.03479,19824984789.149166,50452844768.26758
8,0.6000000000000001,4.9,0.07644067796610168,40049722204.57693,19727799064.861046,50452844768.26758
9,0.6000000000000001,4.9,0.08474576271186439,39719557260.06275,19448437893.089794,50452844768.26758
10,0.6000000000000001,4.9,0.09305084745762711,39437705795.02323,19403915753.82938,50452844768.26758
11,0.6000000000000001,4.9,0.10135593220338981,39192914204.145676,19366795108.085365,50452844768.26758
12,0.6000000000000001,4.9,0.10966101694915252,38978969127.22128,19297232784.464176,50452844768.26758
13,0.6000000000000001,4.9,0.11796610169491524,38790115540.58114,19262495538.1849,50452844768.26758
14,0.6000000000000001,4.9,0.12627118644067795,38622234745.321106,19229569378.013214,50452844768.26758
15,0.6000000000000001,4.9,0.13457627118644067,38471955085.51138,19188359760.96762,50452844768.26758
16,0.6000000000000001,4.9,0.14288135593220339,38337680723.53837,19163636437.762417,50452844768.26758
17,0.6000000000000001,4.9,0.1511864406779661,38215262587.39115,19045344435.289703,50452844768.26758
18,0.6000000000000001,4.9,0.1594915254237288,38105013370.779655,19030521711.005215,50452844768.26758
19,0.6000000000000001,4.9,0.16779661016949152,38003222511.241325,18995651175.301823,50452844768.26758
20,0.6000000000000001,4.9,0.17610169491525424,37909923244.57115,18980841872.532,50452844768.26758
21,0.6000000000000001,4.9,0.18440677966101693,37823959052.101074,18958667811.772118,50452844768.26758
22,0.6000000000000001,4.9,0.19271186440677965,37745016925.592674,18941219761.116974,50452844768.26758
23,0.6000000000000001,4.9,0.20101694915254237,37671883105.48946,18915623953.08775,50452844768.26758
24,0.6000000000000001,4.9,0.20932203389830506,37603795378.706894,18899591173.7883,50452844768.26758
25,0.6000000000000001,4.9,0.21762711864406778,37540488317.2394,18888208551.99632,50452844768.26758
26,0.6000000000000001,4.9,0.2259322033898305,37481327339.800354,18879894603.11677,50452844768.26758
27,0.6000000000000001,4.9,0.23423728813559322,37425889139.806335,18872102026.74862,50452844768.26758
28,0.6000000000000001,4.9,0.2425423728813559,37373880016.740776,18870196399.832577,50452844768.26758
29,0.6000000000000001,4.9,0.25084745762711863,37325208675.47384,18833626755.24469,50452844768.26758
30,0.6000000000000001,4.9,0.2591525423728813,37279354644.76144,18828360891.18289,50452844768.26758
31,0.6000000000000001,4.9,0.26745762711864407,37236505613.836784,18825109621.99396,50452844768.26758
32,0.6000000000000001,4.9,0.27576271186440676,37195735868.53189,18814164030.839603,50452844768.26758
33,0.6000000000000001,4.9,0.28406779661016945,37157178079.004974,18807574612.776237,50452844768.26758
34,0.6000000000000001,4.9,0.2923728813559322,37120667459.30862,18795117697.947563,50452844768.26758
35,0.6000000000000001,4.9,0.3006779661016949,37086697718.11774,18790233264.693695,50452844768.26758
36,0.6000000000000001,4.9,0.3089830508474576,37053908475.3152,18773459905.62322,50452844768.26758
37,0.6000000000000001,4.9,0.31728813559322033,37022665926.78089,18768704718.737934,50452844768.26758
38,0.6000000000000001,4.9,0.325593220338983,36992903668.619896,18764164026.170002,50452844768.26758
39,0.6000000000000001,4.9,0.3338983050847457,36964620064.21333,18752771363.05526,50452844768.26758
40,0.6000000000000001,4.9,0.34220338983050846,36937683445.315834,18748955766.248825,50452844768.26758
41,0.6000000000000001,4.9,0.35050847457627116,36911754144.29407,18745216124.364174,50452844768.26758
42,0.6000000000000001,4.9,0.35881355932203385,36887093078.67597,18746426455.23718,50452844768.26758
43,0.6000000000000001,4.9,0.3671186440677966,36863393314.6784,18745973749.517673,50452844768.26758
44,0.6000000000000001,4.9,0.3754237288135593,36840693420.10038,18742375864.661854,50452844768.26758
45,0.6000000000000001,4.9,0.383728813559322,36818953298.869705,18683094269.075333,50452844768.26758
46,0.6000000000000001,4.9,0.3920338983050847,36798190256.10145,18659604281.523308,50452844768.26758
47,0.6000000000000001,4.9,0.4003389830508474,36778267470.52174,18656264120.0302,50452844768.26758
48,0.6000000000000001,4.9,0.4086440677966101,36759033030.20203,18661273042.226955,50452844768.26758
49,0.6000000000000001,4.9,0.41694915254237286,36740543123.40851,18658291761.376827,50452844768.26758
50,0.6000000000000001,4.9,0.42525423728813555,36722599703.65155,18655484990.79384,50452844768.26758
51,0.6000000000000001,4.9,0.4335593220338983,36705456004.89864,18652651635.92712,50452844768.26758
52,0.6000000000000001,4.9,0.441864406779661,36688969484.31149,18591206444.808296,50452844768.26758
53,0.6000000000000001,4.9,0.4501694915254237,36673064070.706024,18584113373.362743,50452844768.26758
54,0.6000000000000001,4.9,0.45847457627118643,36657391104.64211,18581591709.670208,50452844768.26758
55,0.6000000000000001,4.9,0.4667796610169491,36642535894.551315,18574973069.18877,50452844768.26758
56,0.6000000000000001,4.9,0.4750847457627118,36628326268.54724,18572439780.735264,50452844768.26758
57,0.6000000000000001,4.9,0.48338983050847456,36614422668.44746,18570104762.449783,50452844768.26758
58,0.6000000000000001,4.9,0.49169491525423725,36600959054.07774,18568205094.735302,50452844768.26758
59,0.6000000000000001,4.9,0.5,36587837307.57908,18565456875.80659,50452844768.26758
