,SuperInsulating_01445,SuperInsulating_00795,Simple 1001,DistrictHeating:Facility,DistrictCooling:Facility,Electricity:Facility
0,0.6000000000000001,0.6000000000000001,5.0,36464654057.13185,18464625411.76797,50452844768.26758
1,0.6000000000000001,0.6000000000000001,4.920338983050847,36464654057.13185,18464625411.76797,50452844768.26758
2,0.6000000000000001,0.6000000000000001,4.840677966101695,36464654057.13185,18464625411.76797,50452844768.26758
3,0.6000000000000001,0.6000000000000001,4.761016949152542,36464654057.13185,18464625411.76797,50452844768.26758
4,0.6000000000000001,0.6000000000000001,4.68135593220339,36464654057.13185,18464625411.76797,50452844768.26758
5,0.6000000000000001,0.6000000000000001,4.601694915254237,36464654057.13185,18464625411.76797,50452844768.26758
6,0.6000000000000001,0.6000000000000001,4.522033898305085,36464654057.13185,18464625411.76797,50452844768.26758
7,0.6000000000000001,0.6000000000000001,4.442372881355932,36464654057.13185,18464625411.76797,50452844768.26758
8,0.6000000000000001,0.6000000000000001,4.36271186440678,36464654057.13185,18464625411.76797,50452844768.26758
9,0.6000000000000001,0.6000000000000001,4.283050847457627,36464654057.13185,18464625411.76797,50452844768.26758
10,0.6000000000000001,0.6000000000000001,4.203389830508474,36464654057.13185,18464625411.76797,50452844768.26758
11,0.6000000000000001,0.6000000000000001,4.123728813559322,36464654057.13185,18464625411.76797,50452844768.26758
12,0.6000000000000001,0.6000000000000001,4.04406779661017,36464654057.13185,18464625411.76797,50452844768.26758
13,0.6000000000000001,0.6000000000000001,3.964406779661017,36464654057.13185,18464625411.76797,50452844768.26758
14,0.6000000000000001,0.6000000000000001,3.884745762711864,36464654057.13185,18464625411.76797,50452844768.26758
15,0.6000000000000001,0.6000000000000001,3.805084745762712,36464654057.13185,18464625411.76797,50452844768.26758
16,0.6000000000000001,0.6000000000000001,3.725423728813559,36464654057.13185,18464625411.76797,50452844768.26758
17,0.6000000000000001,0.6000000000000001,3.645762711864407,36464654057.13185,18464625411.76797,50452844768.26758
18,0.6000000000000001,0.6000000000000001,3.566101694915254,36464654057.13185,18464625411.76797,50452844768.26758
19,0.6000000000000001,0.6000000000000001,3.4864406779661015,36464654057.13185,18464625411.76797,50452844768.26758
20,0.6000000000000001,0.6000000000000001,3.406779661016949,36464654057.13185,18464625411.76797,50452844768.26758
21,0.6000000000000001,0.6000000000000001,3.3271186440677964,36464654057.13185,18464625411.76797,50452844768.26758
22,0.6000000000000001,0.6000000000000001,3.247457627118644,36464654057.13185,18464625411.76797,50452844768.26758
23,0.6000000000000001,0.6000000000000001,3.1677966101694914,36464654057.13185,18464625411.76797,50452844768.26758
24,0.6000000000000001,0.6000000000000001,3.088135593220339,36464654057.13185,18464625411.76797,50452844768.26758
25,0.6000000000000001,0.6000000000000001,3.008474576271186,36464654057.13185,18464625411.76797,50452844768.26758
26,0.6000000000000001,0.6000000000000001,2.928813559322034,36464654057.13185,18464625411.76797,50452844768.26758
27,0.6000000000000001,0.6000000000000001,2.849152542372881,36464654057.13185,18464625411.76797,50452844768.26758
28,0.6000000000000001,0.6000000000000001,2.7694915254237285,36464654057.13185,18464625411.76797,50452844768.26758
29,0.6000000000000001,0.6000000000000001,2.689830508474576,36464654057.13185,18464625411.76797,50452844768.26758
30,0.6000000000000001,0.6000000000000001,2.6101694915254234,36464654057.13185,18464625411.76797,50452844768.26758
31,0.6000000000000001,0.6000000000000001,2.530508474576271,36464654057.13185,18464625411.76797,50452844768.26758
32,0.6000000000000001,0.6000000000000001,2.4508474576271184,36464654057.13185,18464625411.76797,50452844768.26758
33,0.6000000000000001,0.6000000000000001,2.371186440677966,36464654057.13185,18464625411.76797,50452844768.26758
34,0.6000000000000001,0.6000000000000001,2.2915254237288134,36464654057.13185,18464625411.76797,50452844768.26758
35,0.6000000000000001,0.6000000000000001,2.211864406779661,36464654057.13185,18464625411.76797,50452844768.26758
36,0.6000000000000001,0.6000000000000001,2.1322033898305084,36464654057.13185,18464625411.76797,50452844768.26758
37,0.6000000000000001,0.6000000000000001,2.052542372881356,36464654057.13185,18464625411.76797,50452844768.26758
38,0.6000000000000001,0.6000000000000001,1.972881355932203,36464654057.13185,18464625411.76797,50452844768.26758
39,0.6000000000000001,0.6000000000000001,1.8932203389830504,36464654057.13185,18464625411.76797,50452844768.26758
40,0.6000000000000001,0.6000000000000001,1.813559322033898,36464654057.13185,18464625411.76797,50452844768.26758
41,0.6000000000000001,0.6000000000000001,1.7338983050847454,36464654057.13185,18464625411.76797,50452844768.26758
42,0.6000000000000001,0.6000000000000001,1.654237288135593,36464654057.13185,18464625411.76797,50452844768.26758
43,0.6000000000000001,0.6000000000000001,1.5745762711864404,36464654057.13185,18464625411.76797,50452844768.26758
44,0.6000000000000001,0.6000000000000001,1.4949152542372879,36464654057.13185,18464625411.76797,50452844768.26758
45,0.6000000000000001,0.6000000000000001,1.4152542372881354,36464654057.13185,18464625411.76797,50452844768.26758
46,0.6000000000000001,0.6000000000000001,1.3355932203389829,36464654057.13185,18464625411.76797,50452844768.26758
47,0.6000000000000001,0.6000000000000001,1.2559322033898304,36464654057.13185,18464625411.76797,50452844768.26758
48,0.6000000000000001,0.6000000000000001,1.1762711864406779,36464654057.13185,18464625411.76797,50452844768.26758
49,0.6000000000000001,0.6000000000000001,1.096610169491525,36464654057.13185,18464625411.76797,50452844768.26758
50,0.6000000000000001,0.6000000000000001,1.0169491525423724,36464654057.13185,18464625411.76797,50452844768.26758
51,0.6000000000000001,0.6000000000000001,0.9372881355932199,36464654057.13185,18464625411.76797,50452844768.26758
52,0.6000000000000001,0.6000000000000001,0.8576271186440678,36464654057.13185,18464625411.76797,50452844768.26758
53,0.6000000000000001,0.6000000000000001,0.7779661016949149,36464654057.13185,18464625411.76797,50452844768.26758
54,0.6000000000000001,0.6000000000000001,0.6983050847457619,36464654057.13185,18464625411.76797,50452844768.26758
55,0.6000000000000001,0.6000000000000001,0.6186440677966099,36464654057.13185,18464625411.76797,50452844768.26758
56,0.6000000000000001,0.6000000000000001,0.5389830508474569,36464654057.13185,18464625411.76797,50452844768.26758
57,0.6000000000000001,0.6000000000000001,0.45932203389830484,36464654057.13185,18464625411.76797,50452844768.26758
58,0.6000000000000001,0.6000000000000001,0.3796610169491519,36464654057.13185,18464625411.76797,50452844768.26758
59,0.6000000000000001,0.6000000000000001,0.3,36464654057.13185,18464625411.76797,50452844768.26758
